,Diện tích,Số tầng,Đường vào,Loại đường vào,loai_duong_null_flag,duong_vao_null_flag,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,Tổng số phòng,Pháp lý_Sổ đỏ,Pháp lý_không có,Nội thất_Cơ bản,Nội thất_Trống / Nhà thô,Nội thất_Đầy đủ,Quận_encoded
860,75.0,5,,0.0,1,1,0,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,17.074597659317714
861,54.0,3,8.0,0.0,1,0,1,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,17.640442397803668
862,43.0,3,,0.0,1,1,1,1,0,0,0,8,0.0,0.0,0.0,1.0,0.0,11.524548031698988
863,53.0,4,8.0,3.0,0,0,0,1,1,0,1,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
864,60.0,3,8.0,3.0,0,0,1,1,1,0,1,7,0.0,0.0,1.0,0.0,0.0,17.640442397803668
865,320.0,3,12.0,0.0,1,0,0,0,0,0,0,10,1.0,0.0,0.0,1.0,0.0,17.640442397803668
866,83.0,6,,0.0,1,1,0,0,0,0,0,40,0.0,0.0,0.0,0.0,1.0,9.226974492834636
867,56.0,3,6.0,0.0,1,0,0,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,11.812222678951098
868,59.0,2,,3.0,0,1,1,0,0,0,0,5,0.0,0.0,0.0,1.0,0.0,46.42285954678442
869,66.0,2,4.0,0.0,1,0,1,0,1,0,0,4,0.0,0.0,0.0,1.0,0.0,11.812222678951098
870,46.0,1,,3.0,0,1,1,0,0,0,0,5,0.0,0.0,0.0,1.0,0.0,15.25688957809374
871,55.0,2,,3.0,0,1,1,1,1,1,0,9,0.0,0.0,0.0,0.0,1.0,18.473164499429945
872,68.0,1,,2.0,0,1,1,1,1,0,0,3,0.0,0.0,0.0,1.0,0.0,9.618653544659924
873,84.0,4,6.0,0.0,1,0,1,1,1,0,0,9,0.0,0.0,0.0,1.0,0.0,12.664127058271283
874,73.0,4,12.0,0.0,1,0,0,0,1,1,0,12,0.0,0.0,0.0,1.0,0.0,15.25688957809374
875,70.0,2,,0.0,1,1,0,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,12.664127058271283
876,106.0,7,20.0,0.0,1,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,1.0,44.69026545333514
877,29.0,2,3.0,1.0,0,0,0,0,0,1,0,4,0.0,0.0,0.0,0.0,1.0,11.524548031698988
878,103.0,2,5.0,2.0,0,0,1,0,0,0,0,12,0.0,0.0,1.0,0.0,0.0,17.074597659317714
879,51.0,4,7.0,2.0,0,0,1,1,0,1,0,11,0.0,0.0,0.0,0.0,0.0,11.23594537682606
880,97.0,2,3.0,2.0,0,0,1,1,1,0,1,10,0.0,0.0,0.0,1.0,0.0,8.442832785570205
881,111.0,5,6.0,2.0,0,0,1,1,1,0,0,35,0.0,0.0,0.0,0.0,1.0,9.226974492834636
882,119.0,5,,3.0,0,1,0,1,0,0,0,16,0.0,0.0,0.0,1.0,0.0,17.074597659317714
883,30.0,3,,2.0,0,1,0,0,1,0,0,7,1.0,0.0,0.0,1.0,0.0,17.074597659317714
884,68.0,3,6.0,2.0,0,0,1,1,1,0,0,8,0.0,0.0,0.0,0.0,1.0,9.226974492834636
885,51.0,3,3.0,0.0,1,0,0,0,1,1,0,8,0.0,0.0,1.0,0.0,0.0,22.79348057598528
886,31.0,1,8.0,3.0,0,0,0,1,1,1,1,5,0.0,0.0,1.0,0.0,0.0,14.456084927947083
887,32.0,4,,3.0,0,1,0,0,0,1,1,6,0.0,0.0,0.0,1.0,0.0,9.226974492834636
888,81.0,4,12.0,3.0,0,0,0,1,1,0,0,8,0.0,0.0,0.0,1.0,0.0,8.300633551777777
889,71.0,2,6.0,3.0,0,0,0,0,0,0,0,3,0.0,0.0,1.0,0.0,0.0,13.674404235916532
890,82.0,5,,3.0,0,1,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,44.69026545333514
891,68.0,5,4.0,3.0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,9.226974492834636
892,97.0,6,7.0,2.0,0,0,1,0,0,0,0,15,0.0,0.0,0.0,0.0,1.0,44.69026545333514
893,41.0,4,6.0,3.0,0,0,1,1,0,0,0,9,0.0,0.0,0.0,0.0,1.0,11.524548031698988
894,80.0,4,16.0,3.0,0,0,0,1,0,0,0,11,0.0,0.0,0.0,0.0,1.0,11.524548031698988
895,79.0,5,14.0,3.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,11.524548031698988
896,144.0,5,,2.0,0,1,1,0,0,0,0,40,0.0,0.0,0.0,0.0,1.0,17.074597659317714
897,45.0,4,3.0,3.0,0,0,0,1,1,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
898,27.0,3,4.0,3.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,18.781854189609117
899,56.0,4,10.0,3.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,18.781854189609117
900,96.0,1,3.0,0.0,1,0,0,0,0,0,0,10,0.0,0.0,0.0,1.0,0.0,13.674404235916532
901,53.0,2,5.0,2.0,0,0,1,1,1,0,0,5,0.0,0.0,1.0,0.0,0.0,8.442832785570205
902,139.0,4,6.0,2.0,0,0,1,0,1,0,0,26,0.0,0.0,0.0,0.0,1.0,46.42285954678442
903,84.0,7,8.0,2.0,0,0,1,0,0,0,0,14,0.0,0.0,0.0,0.0,1.0,46.42285954678442
904,96.0,4,14.0,3.0,0,0,0,1,1,0,0,9,0.0,0.0,0.0,1.0,0.0,12.664127058271283
905,28.0,4,,3.0,0,1,1,1,1,1,0,9,0.0,0.0,0.0,0.0,0.0,18.781854189609117
906,58.0,4,,3.0,0,1,0,1,0,0,0,11,0.0,0.0,0.0,1.0,0.0,44.69026545333514
907,120.0,6,,2.0,0,1,1,0,1,1,1,46,0.0,0.0,0.0,0.0,1.0,15.25688957809374
908,36.0,2,3.0,0.0,1,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,9.226974492834636
909,80.0,3,,3.0,0,1,1,0,1,1,0,9,0.0,0.0,0.0,1.0,0.0,17.074597659317714
910,67.0,5,6.0,3.0,0,0,1,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,11.23594537682606
911,93.0,2,5.0,0.0,1,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,1.0,9.618653544659924
912,125.0,6,8.0,3.0,0,0,1,0,0,0,1,26,0.0,0.0,0.0,1.0,0.0,17.074597659317714
913,36.0,2,3.0,1.0,0,0,0,0,0,0,0,4,1.0,0.0,0.0,1.0,0.0,9.226974492834636
914,41.0,3,,0.0,1,1,0,1,0,1,0,7,0.0,0.0,0.0,1.0,0.0,22.79348057598528
915,75.0,1,6.0,3.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,8.442832785570205
916,53.0,2,3.0,3.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,15.25688957809374
917,150.0,3,8.0,3.0,0,0,0,0,1,0,0,7,0.0,0.0,0.0,0.0,1.0,8.442832785570205
918,209.0,5,18.0,3.0,0,0,0,1,1,1,1,38,0.0,0.0,0.0,0.0,1.0,11.524548031698988
919,88.0,2,4.0,0.0,1,0,1,1,1,0,0,4,0.0,0.0,0.0,1.0,0.0,13.674404235916532
920,74.0,1,6.0,0.0,1,0,1,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,11.524548031698988
921,88.0,5,20.0,3.0,0,0,0,0,0,0,0,12,0.0,0.0,0.0,1.0,0.0,44.69026545333514
922,175.0,4,30.0,3.0,0,0,0,0,0,0,0,19,1.0,0.0,0.0,1.0,0.0,17.640442397803668
923,36.0,2,,3.0,0,1,1,1,1,0,0,4,0.0,0.0,1.0,0.0,0.0,24.61294356994541
924,74.0,4,,0.0,1,1,0,0,0,0,0,10,0.0,0.0,1.0,0.0,0.0,17.074597659317714
925,60.0,2,20.0,3.0,0,0,0,1,1,1,0,4,0.0,0.0,0.0,1.0,0.0,11.524548031698988
926,17.0,5,2.0,0.0,1,0,1,1,0,0,1,8,0.0,0.0,0.0,1.0,0.0,44.69026545333514
927,64.0,4,6.0,2.0,0,0,1,0,0,0,1,8,0.0,0.0,0.0,1.0,0.0,12.664127058271283
928,66.0,2,8.0,3.0,0,0,1,1,1,0,0,6,0.0,0.0,0.0,1.0,0.0,13.674404235916532
929,73.0,4,10.0,3.0,0,0,1,0,1,0,0,9,0.0,0.0,0.0,0.0,1.0,11.23594537682606
930,140.0,4,16.0,3.0,0,0,0,0,1,0,0,9,0.0,0.0,0.0,1.0,0.0,9.635508099625392
931,53.0,5,,3.0,0,1,1,0,0,0,0,10,0.0,0.0,0.0,1.0,0.0,18.781854189609117
932,65.0,2,6.0,2.0,0,0,1,0,0,0,0,4,0.0,0.0,1.0,0.0,0.0,15.25688957809374
933,74.0,4,12.0,3.0,0,0,1,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,15.25688957809374
934,60.0,1,6.0,0.0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,13.674404235916532
935,78.0,4,8.0,3.0,0,0,1,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
936,124.0,4,,0.0,1,1,0,0,0,0,0,11,0.0,0.0,1.0,0.0,0.0,44.69026545333514
937,40.0,2,6.0,0.0,1,0,1,0,0,0,0,4,0.0,0.0,1.0,0.0,0.0,9.226974492834636
938,59.0,4,4.0,0.0,1,0,0,0,1,1,0,11,0.0,0.0,0.0,1.0,0.0,18.781854189609117
939,56.0,4,8.0,3.0,0,0,1,1,1,0,1,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
940,50.0,1,12.0,2.0,0,0,1,0,0,0,0,5,1.0,0.0,1.0,0.0,0.0,44.69026545333514
941,60.0,1,8.0,0.0,1,0,0,0,1,0,1,2,0.0,0.0,1.0,0.0,0.0,15.25688957809374
942,75.0,4,8.0,2.0,0,0,1,1,1,0,0,11,0.0,0.0,0.0,1.0,0.0,12.664127058271283
943,73.0,3,,0.0,1,1,1,1,1,0,0,8,0.0,0.0,0.0,0.0,1.0,17.074597659317714
944,185.0,3,12.0,2.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,1.0,0.0,44.69026545333514
945,68.0,2,6.0,2.0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,18.781854189609117
946,103.0,2,4.0,3.0,0,0,0,0,0,0,0,5,0.0,0.0,1.0,0.0,0.0,11.524548031698988
947,48.0,4,16.0,0.0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,44.69026545333514
948,48.0,4,4.0,3.0,0,0,0,0,0,0,0,8,0.0,0.0,1.0,0.0,0.0,11.524548031698988
949,23.0,4,5.0,2.0,0,0,1,1,1,0,0,7,0.0,0.0,0.0,0.0,1.0,11.524548031698988
950,112.0,4,,0.0,1,1,1,0,0,0,1,11,0.0,0.0,0.0,0.0,1.0,44.69026545333514
951,75.0,4,5.0,2.0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,17.074597659317714
952,22.0,3,5.0,2.0,0,0,1,1,0,1,0,6,0.0,0.0,0.0,1.0,0.0,13.674404235916532
953,80.0,4,12.0,0.0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,11.524548031698988
954,42.0,4,5.0,3.0,0,0,1,1,1,0,0,7,0.0,0.0,0.0,1.0,0.0,9.635508099625392
955,71.0,3,,2.0,0,1,1,1,1,0,0,8,0.0,1.0,0.0,0.0,1.0,11.23594537682606
956,130.0,4,12.0,3.0,0,0,1,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,11.524548031698988
957,64.0,6,16.0,3.0,0,0,0,0,0,0,1,18,0.0,0.0,0.0,1.0,0.0,46.42285954678442
958,92.0,4,15.0,3.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
959,81.0,3,,3.0,0,1,0,0,1,1,0,9,0.0,0.0,0.0,0.0,1.0,15.25688957809374
960,63.0,4,4.0,3.0,0,0,1,1,0,0,0,9,0.0,0.0,0.0,0.0,1.0,9.226974492834636
961,47.0,2,,3.0,0,1,0,0,0,0,0,5,0.0,0.0,1.0,0.0,0.0,12.664127058271283
962,67.0,4,16.0,3.0,0,0,0,1,0,0,0,11,0.0,0.0,1.0,0.0,0.0,12.664127058271283
963,48.0,4,6.0,3.0,0,0,1,0,0,0,0,10,0.0,0.0,0.0,1.0,0.0,18.781854189609117
964,36.0,5,,0.0,1,1,1,1,0,0,0,8,0.0,0.0,0.0,0.0,1.0,22.79348057598528
965,53.0,2,3.0,3.0,0,0,1,0,1,0,0,4,0.0,0.0,0.0,1.0,0.0,9.635508099625392
966,51.0,2,4.0,0.0,1,0,1,0,1,0,0,4,0.0,0.0,0.0,1.0,0.0,9.226974492834636
967,80.0,5,30.0,3.0,0,0,0,1,1,0,0,13,0.0,0.0,0.0,1.0,0.0,13.674404235916532
968,54.0,4,8.0,0.0,1,0,1,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,11.524548031698988
969,75.0,5,3.0,3.0,0,0,1,0,0,0,0,7,0.0,0.0,1.0,0.0,0.0,17.074597659317714
970,41.0,4,,3.0,0,1,1,1,0,0,0,8,0.0,0.0,0.0,0.0,1.0,44.69026545333514
971,80.0,5,12.0,0.0,1,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,1.0,15.25688957809374
972,72.0,4,16.0,3.0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,1.0,0.0,44.69026545333514
973,35.0,2,12.0,1.0,0,0,1,0,0,0,0,4,0.0,0.0,1.0,0.0,0.0,46.42285954678442
974,48.0,4,2.0,0.0,1,0,0,1,1,0,0,8,0.0,0.0,0.0,0.0,1.0,13.674404235916532
975,108.0,5,8.0,0.0,1,0,0,0,0,0,0,29,0.0,0.0,0.0,1.0,0.0,44.69026545333514
976,59.0,2,,0.0,1,1,1,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,8.442832785570205
977,72.0,5,10.0,3.0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,1.0,0.0,22.79348057598528
978,67.0,6,,0.0,1,1,1,0,1,1,0,24,0.0,0.0,1.0,0.0,0.0,18.781854189609117
979,35.0,2,7.0,3.0,0,0,0,1,1,1,1,3,0.0,0.0,1.0,0.0,0.0,13.737301913536498
980,63.0,4,4.0,3.0,0,0,1,1,0,0,0,9,0.0,0.0,0.0,1.0,0.0,9.226974492834636
981,64.0,5,4.0,3.0,0,0,1,0,0,0,0,15,0.0,0.0,0.0,0.0,1.0,46.42285954678442
982,80.0,6,20.0,3.0,0,0,0,1,1,0,1,10,0.0,1.0,0.0,1.0,0.0,11.23594537682606
983,51.0,4,,2.0,0,1,0,0,0,0,0,15,0.0,0.0,0.0,0.0,1.0,11.524548031698988
984,60.0,2,,0.0,1,1,0,1,1,1,0,4,0.0,0.0,0.0,1.0,0.0,13.737301913536498
985,72.0,2,8.0,3.0,0,0,1,1,1,0,1,6,0.0,0.0,0.0,0.0,1.0,8.442832785570205
986,212.0,2,6.0,2.0,0,0,1,1,1,0,1,10,0.0,0.0,0.0,1.0,0.0,14.456084927947083
987,50.0,2,10.0,3.0,0,0,0,1,1,1,1,5,0.0,0.0,0.0,0.0,1.0,11.524548031698988
988,42.0,6,,0.0,1,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,9.226974492834636
989,81.0,5,6.0,3.0,0,0,0,0,0,0,0,14,1.0,0.0,0.0,1.0,0.0,44.69026545333514
990,40.0,4,20.0,3.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,44.69026545333514
991,67.0,5,,3.0,0,1,0,1,1,1,0,11,0.0,0.0,0.0,0.0,1.0,12.664127058271283
992,80.0,2,,0.0,1,1,1,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,13.674404235916532
993,73.0,3,20.0,3.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,9.635508099625392
994,63.0,3,12.0,0.0,1,0,0,0,1,0,0,6,0.0,0.0,0.0,0.0,1.0,17.640442397803668
995,69.0,4,16.0,3.0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,1.0,0.0,44.69026545333514
996,175.0,3,6.0,0.0,1,0,0,0,0,0,0,11,0.0,0.0,0.0,1.0,0.0,18.781854189609117
997,33.0,1,4.0,2.0,0,0,1,1,1,1,0,4,0.0,0.0,0.0,1.0,0.0,11.23594537682606
998,67.0,4,12.0,3.0,0,0,0,0,1,0,1,8,0.0,0.0,0.0,0.0,0.0,15.25688957809374
999,71.0,6,20.0,3.0,0,0,0,0,0,0,0,17,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1000,77.0,4,,2.0,0,1,1,0,0,0,0,10,0.0,0.0,0.0,1.0,0.0,44.69026545333514
1001,27.0,3,6.0,2.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1002,27.0,3,3.0,3.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1003,82.0,5,14.0,3.0,0,0,1,0,0,0,0,12,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1004,157.0,1,,2.0,0,1,1,1,1,0,0,3,0.0,0.0,0.0,1.0,0.0,9.618653544659924
1005,111.0,4,,0.0,1,1,1,0,0,0,0,14,0.0,0.0,0.0,1.0,0.0,18.473164499429945
1006,62.0,4,,2.0,0,1,1,0,1,0,0,9,1.0,0.0,0.0,1.0,0.0,17.074597659317714
1007,65.0,2,3.0,0.0,1,0,0,1,1,0,0,7,1.0,0.0,1.0,0.0,0.0,9.226974492834636
1008,120.0,4,,0.0,1,1,0,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,13.674404235916532
1009,569.0,3,8.0,3.0,0,0,0,0,0,1,0,6,0.0,0.0,0.0,1.0,0.0,11.812222678951098
1010,94.0,4,8.0,0.0,1,0,0,0,0,1,0,14,0.0,0.0,1.0,0.0,0.0,24.61294356994541
1011,121.0,1,,3.0,0,1,1,0,0,0,0,5,0.0,0.0,1.0,0.0,0.0,22.79348057598528
1012,121.0,4,,3.0,0,1,0,0,0,0,0,13,0.0,0.0,0.0,1.0,0.0,18.473164499429945
1013,88.0,2,7.0,2.0,0,0,1,0,0,0,0,20,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1014,69.0,2,6.0,0.0,1,0,0,1,0,0,0,8,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1015,96.0,3,8.0,2.0,0,0,1,0,0,1,0,10,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1016,62.0,3,5.0,2.0,0,0,1,1,1,0,0,9,0.0,0.0,0.0,0.0,1.0,17.074597659317714
1017,131.0,3,7.0,0.0,1,0,1,0,0,0,0,11,0.0,0.0,1.0,0.0,0.0,18.473164499429945
1018,100.0,3,12.0,0.0,1,0,1,1,1,0,1,8,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1019,46.0,5,3.0,3.0,0,0,0,0,1,1,0,16,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1020,33.0,4,8.0,3.0,0,0,1,0,1,0,0,6,0.0,0.0,0.0,0.0,1.0,9.635508099625392
1021,26.0,2,3.0,0.0,1,0,0,1,1,0,0,4,0.0,0.0,0.0,0.0,1.0,9.226974492834636
1022,60.0,3,4.0,0.0,1,0,1,0,0,1,0,8,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1023,35.0,2,3.0,0.0,1,0,0,1,1,0,0,6,0.0,0.0,0.0,1.0,0.0,8.442832785570205
1024,92.0,2,3.0,3.0,0,0,0,1,1,0,1,4,0.0,0.0,0.0,1.0,0.0,11.504108090114467
1025,68.0,3,,2.0,0,1,1,0,0,0,1,9,0.0,0.0,0.0,0.0,1.0,11.504108090114467
1026,48.0,3,,3.0,0,1,0,1,1,1,0,8,0.0,0.0,0.0,1.0,0.0,9.226974492834636
1027,56.0,2,3.0,0.0,1,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,11.524548031698988
1028,16.0,4,,0.0,1,1,0,0,0,0,0,4,0.0,0.0,1.0,0.0,0.0,44.69026545333514
1029,223.0,4,16.0,0.0,1,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,24.61294356994541
1030,101.0,5,6.0,2.0,0,0,1,0,0,0,0,13,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1031,24.0,3,,0.0,1,1,1,0,1,0,0,6,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1032,40.0,4,,3.0,0,1,0,0,1,1,0,7,0.0,0.0,0.0,0.0,1.0,18.781854189609117
1033,86.0,3,32.0,3.0,0,0,0,0,1,0,0,7,0.0,0.0,0.0,0.0,1.0,9.635508099625392
1034,171.0,6,20.0,3.0,0,0,0,1,1,1,0,15,0.0,0.0,0.0,1.0,0.0,11.23594537682606
1035,90.0,4,12.0,0.0,1,0,1,0,1,0,1,9,0.0,0.0,0.0,0.0,1.0,11.524548031698988
1036,28.0,3,5.0,0.0,1,0,1,1,1,1,0,5,0.0,0.0,1.0,0.0,0.0,22.79348057598528
1037,42.0,2,,3.0,0,1,0,0,0,0,0,4,0.0,0.0,1.0,0.0,0.0,12.664127058271283
1038,73.0,5,16.0,3.0,0,0,0,1,0,0,0,8,0.0,0.0,0.0,1.0,0.0,17.074597659317714
1039,30.0,5,6.0,2.0,0,0,1,0,0,0,0,8,1.0,0.0,0.0,1.0,0.0,17.074597659317714
1040,80.0,5,12.0,0.0,1,0,0,1,0,0,0,9,0.0,0.0,0.0,0.0,1.0,11.524548031698988
1041,50.0,3,,2.0,0,1,1,1,1,0,0,7,0.0,0.0,0.0,0.0,1.0,44.69026545333514
1042,83.0,4,8.0,3.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
1043,40.0,2,6.0,0.0,1,0,0,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,13.737301913536498
1044,29.0,4,,2.0,0,1,1,1,1,1,1,6,0.0,0.0,0.0,0.0,0.0,46.42285954678442
1045,68.0,6,,0.0,1,1,0,0,0,0,0,13,0.0,0.0,1.0,0.0,0.0,12.664127058271283
1046,26.0,3,2.0,0.0,1,0,0,0,0,0,0,7,0.0,0.0,1.0,0.0,0.0,9.226974492834636
1047,100.0,3,8.0,0.0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,11.23594537682606
1048,97.0,2,4.0,0.0,1,0,0,0,1,0,1,7,0.0,0.0,0.0,1.0,0.0,9.635508099625392
1049,52.0,4,10.0,3.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1050,42.0,3,6.0,3.0,0,0,1,1,1,1,0,7,0.0,0.0,0.0,0.0,1.0,11.524548031698988
1051,386.0,10,,3.0,0,1,0,0,0,0,0,13,0.0,0.0,0.0,1.0,0.0,44.69026545333514
1052,39.0,4,6.0,3.0,0,0,1,0,0,1,0,7,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1053,71.0,4,5.0,3.0,0,0,1,1,0,1,0,8,0.0,0.0,1.0,0.0,0.0,15.25688957809374
1054,79.0,5,6.0,3.0,0,0,1,0,0,0,0,23,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1055,47.0,2,,3.0,0,1,1,1,1,1,0,6,0.0,0.0,0.0,0.0,0.0,11.524548031698988
1056,29.0,2,,3.0,0,1,0,0,0,0,0,3,0.0,0.0,1.0,0.0,0.0,13.674404235916532
1057,53.0,2,8.0,0.0,1,0,0,0,0,0,0,6,0.0,0.0,1.0,0.0,0.0,11.524548031698988
1058,65.0,5,30.0,0.0,1,0,0,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,44.69026545333514
1059,80.0,3,8.0,3.0,0,0,0,1,1,0,1,9,0.0,0.0,0.0,1.0,0.0,8.300633551777777
1060,39.0,5,,3.0,0,1,0,0,0,0,0,16,0.0,0.0,0.0,0.0,1.0,18.781854189609117
1061,226.0,3,,3.0,0,1,0,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,13.674404235916532
1062,120.0,5,8.0,3.0,0,0,0,0,0,0,0,17,0.0,0.0,0.0,1.0,0.0,18.781854189609117
1063,43.0,6,4.0,0.0,1,0,1,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,9.226974492834636
1064,60.0,2,8.0,0.0,1,0,0,0,0,0,0,5,0.0,0.0,0.0,1.0,0.0,46.42285954678442
1065,48.0,5,6.0,0.0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,9.226974492834636
1066,40.0,2,,0.0,1,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,44.69026545333514
1067,104.0,3,6.0,3.0,0,0,1,1,1,0,0,9,0.0,0.0,0.0,1.0,0.0,17.640442397803668
1068,182.0,2,15.0,3.0,0,0,0,0,0,0,0,5,0.0,0.0,1.0,0.0,0.0,8.300633551777777
1069,100.0,4,8.0,3.0,0,0,1,0,0,0,0,14,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1070,42.0,5,,0.0,1,1,1,1,1,1,0,8,0.0,0.0,0.0,0.0,1.0,14.456084927947083
1071,46.0,4,6.0,2.0,0,0,1,1,1,0,0,9,0.0,0.0,0.0,1.0,0.0,17.074597659317714
1072,184.0,6,8.0,2.0,0,0,1,1,0,0,0,31,0.0,0.0,0.0,1.0,0.0,44.69026545333514
1073,55.0,4,,3.0,0,1,0,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1074,38.0,5,4.0,0.0,1,0,0,0,0,0,0,19,0.0,0.0,0.0,0.0,1.0,46.42285954678442
1075,63.0,1,4.0,0.0,1,0,1,0,0,0,0,3,0.0,0.0,1.0,0.0,0.0,8.442832785570205
1076,78.0,4,6.0,0.0,1,0,1,0,0,0,0,11,0.0,0.0,0.0,0.0,1.0,17.074597659317714
1077,56.0,3,4.0,3.0,0,0,1,1,0,0,0,6,0.0,0.0,1.0,0.0,0.0,12.664127058271283
1078,53.0,4,5.0,2.0,0,0,1,1,0,0,0,8,0.0,0.0,0.0,0.0,1.0,13.674404235916532
1079,200.0,2,30.0,3.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,17.640442397803668
1080,53.0,2,10.0,0.0,1,0,1,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,8.442832785570205
1081,37.0,2,8.0,0.0,1,0,1,0,0,0,0,6,0.0,1.0,0.0,0.0,1.0,15.25688957809374
1082,57.0,2,,0.0,1,1,0,0,1,0,0,4,0.0,0.0,0.0,1.0,0.0,13.674404235916532
1083,31.0,3,10.0,1.0,0,0,1,1,1,1,0,7,0.0,0.0,0.0,1.0,0.0,17.074597659317714
1084,78.0,4,6.0,0.0,1,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1085,53.0,3,8.0,3.0,0,0,1,0,0,0,0,7,1.0,0.0,0.0,1.0,0.0,9.635508099625392
1086,46.0,4,,0.0,1,1,0,0,0,0,1,8,0.0,1.0,0.0,1.0,0.0,17.640442397803668
1087,50.0,4,12.0,0.0,1,0,0,0,0,1,0,14,1.0,0.0,0.0,0.0,1.0,8.442832785570205
1088,148.0,4,20.0,0.0,1,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,17.640442397803668
1089,77.0,2,8.0,2.0,0,0,1,1,0,0,0,5,0.0,0.0,0.0,0.0,1.0,9.226974492834636
1090,429.0,5,30.0,0.0,1,0,0,0,0,0,0,13,0.0,0.0,0.0,1.0,0.0,44.69026545333514
